aircraft_id,label_id,ff1_seq,len_seq_ff1
N08385_G-EZGY,1554901070000_N08385_G-EZGY,"[760.6739959090909, 794.3004034115139, 783.002034, 795.9993400852879, 794.3309670867768, 7100.990158677686, 6689.0, 5820.0, 5019.545549485714, 4461.854461748401, 4053.215967747934, 3651.0589470247933, 2632.200747462687, 3329.7548041237114, 3034.616546119403, 2476.159089008265, 2443.0938053814434, 2493.3634769296377, 2383.35092696281, 2617.3186373076924, 2621.4665075619832, 2607.282380854701, 2570.7474774226803, 2548.5539661157027, 2587.9257818589745, 2576.090248801991, 2600.749611037371, 2582.7254549690724, 2536.835558653846, 2642.2572300826446, 2404.824202913223, 2500.9347919175257, 2506.164425505154, 2537.1006750515467, 2492.210323326446, 2453.958867948718, 2542.9984491752575, 2414.9663588415674, 2452.0, 2528.156169990093, 2510.7038443092783, 2560.9870812396694, 2423.076898376068, 2410.0142616, 2572.1603095095948, 2425.724288, 1935.3888680769232, 2386.9470346498906, 2502.09556126033, 376.74035280991734, 474.6686025, 756.0385946804123, 730.7602083917526, 1372.6014004264393, 909.8737220661156, 1688.5802120085468, 697.2342420247934, 1107.0305313432837, 753.23837, 766.8762497008547]",60
N08385_G-EZGY,1558258220000_N08385_G-EZGY,"[751.3349317014926, 781.3087370454544, 701.6399787633262, 7475.02585661157, 6426.80840202985, 5754.072659826446, 5056.004725421488, 4532.095547987628, 4192.279016942149, 2974.0232825714284, 3744.454709669422, 3490.239638632231, 2417.0, 2626.679126282051, 2542.2931276536083, 2545.0, 2812.2009397933884, 2483.592411780992, 2656.88812, 2665.8327934008266, 2553.7503027933885, 2593.046132131959, 2511.6967403076924, 2629.828959855372, 2509.388437884861, 2569.0087831546393, 2511.3754307889126, 2603.492770467608, 2615.608672231405, 2553.694885177686, 2557.270735175258, 2540.5683854754798, 2535.7828187272726, 2497.9784233547007, 2544.9247869030933, 2560.03494246281, 2562.669959371901, 1754.0932551958763, 2699.2750000852875, 2439.467409268595, 1643.442770243299, 2557.176031125773, 2573.4297560991736, 2565.2901247334753, 2392.369330677686, 2268.046866350427, 2547.597558630928, 2466.3841888719007, 2578.726515479744, 411.161050392562, 596.1710989680171, 799.0, 748.0, 737.8233464392324, 769.0, 903.1630854103093, 1396.4763006495725, 814.8432870371901, 537.0177720255863, 0.0]",60
N08385_G-EZGY,1560270620000_N08385_G-EZGY,"[665.1484024221749, 776.6346189608248, 749.7736863965885, 764.6944584793389, 757.013988673774, 771.0295489752066, 928.1702533560768, 988.3139916701031, 7416.4614645629, 6462.091823760825, 5731.0, 5131.696917694215, 4586.813520661157, 4191.236954811966, 3864.5688257024794, 3754.4639233773987, 3404.6901333773194, 2349.155439710744, 2505.1893511735534, 2479.388616263918, 2451.6486919008266, 2467.860681041322, 2482.4918453846153, 2566.5399849649484, 2342.6026354626865, 2489.924467925773, 2401.9986505586357, 2523.732759090909, 2431.5926788618553, 2317.46824292562, 2532.882726479339, 2490.287699356701, 2569.0433087603305, 2456.2485981773198, 2216.425418639175, 2549.1209610575693, 2155.8468368824742, 2501.3601083333333, 2344.4256616198345, 2361.53261068595, 2134.9998730556704, 2458.996586975207, 2255.223356694215, 2177.266615125773, 2393.9342010247938, 2236.903822570248, 2301.692866892562, 2378.4307811570247, 1856.050280643299, 2305.5200439090913, 697.3828066012793, 566.13174265567, 576.7147546268657, 810.9378406942149, 759.4702326666666, 699.5504212618556, 906.400359753304, 1843.1815181030927, 3257.502267906183, 945.5243876942149]",60
N08390_HB-JXO,1554795165000_N08390_HB-JXO,"[749.5621500895522, 737.6716827376033, 739.1317850618337, 748.319960285124, 745.3625272231404, 766.9350598701031, 7996.967771855011, 6648.124393395876, 6101.194546008264, 5288.8425649463925, 4629.03354809829, 4165.806732479339, 3831.019486482474, 3506.6771864855373, 3137.6477612041235, 2447.0972572004134, 2076.6198576545844, 2300.334701109504, 2419.875390033058, 2326.5851025991738, 2510.4927198805967, 2253.8563058247423, 2344.0, 2459.5521137340206, 2451.924201715464, 2372.1304787252066, 2143.683978933902, 2018.2662584876034, 2672.082638280992, 2244.801611481405, 2242.6393012603307, 2467.5012526859505, 2349.6753230661157, 2203.2228512603306, 2387.556268450413, 2343.490753552239, 2491.167304297521, 2406.6131098720684, 2436.0994782350517, 2258.918032230277, 1759.8601178886597, 1933.2369201279316, 2044.3797518636363, 2429.582158899787, 1097.8926780826446, 2522.9779781342977, 4119.099076177686, 2837.0, 2972.673239181818, 2202.563306997934, 1143.136659318182, 2149.5434486673557, 614.1813154626866, 806.0907650020661, 743.2019028187633, 742.9410431731959, 1239.617845773196, 1865.192221643299, 750.4499663381443, 0.0]",60
N08390_HB-JXO,1557647710000_N08390_HB-JXO,"[676.0, 798.8828410309278, 811.8606884948454, 801.7538776082474, 703.9187507889126, 7673.371221066099, 6590.0979123966945, 6020.821110578512, 5383.499638264463, 4780.739710454545, 4370.936987438017, 4008.2653074380164, 3596.7884245454543, 3201.220356974619, 2309.9869697560976, 2424.7771762046905, 2376.315403846154, 2321.810492582782, 2441.5162228697573, 2448.6011537313434, 2433.0, 2310.879633471074, 2403.5694869421486, 2222.6617407438016, 2377.585439914712, 2491.3874395867765, 2338.316334845361, 2405.0, 2370.4580649072163, 2288.705679670103, 2274.235578807947, 2333.2588456953645, 2244.210590826446, 2386.396984817073, 2255.245307768595, 2253.0, 2305.4473115384617, 2360.1587058278146, 2326.7073618181817, 2324.984955785124, 2365.831508144989, 1828.2173546391753, 1162.7490216907217, 1878.598058336887, 1663.068992396694, 2372.588124747162, 1377.5865842975206, 1661.9768268595042, 1840.6528585074625, 1290.7896908370044, 806.6475221145374, 1537.4479690082644, 2630.4617654878048, 810.2221036247334, 966.7302290909091, 1832.9126874380165, 1806.232732196162, 1075.5347611546392, 2384.826925319797, 749.0]",60
N08344_G-EZRY,1554561140000_N08344_G-EZRY,"[478.26154847761194, 1163.6095356824744, 739.0, 738.9665713731343, 7373.226098474227, 2628.2888322601275, 6299.9699722479345, 2901.072172477273, 5075.076163896695, 4503.3270792783505, 4056.248183769072, 3668.7789290810233, 3424.0295424434967, 3176.020714647422, 2608.456418763326, 2485.5128518512397, 2510.637065404959, 2391.0, 2407.04255992562, 2368.01475392562, 2520.6303386865675, 2512.0423705735607, 2365.9102615537195, 2367.463646480769, 2679.599818845361, 2537.5989825463917, 2408.513450780384, 2470.916189313402, 2478.7712145525775, 2469.591964626866, 2381.9999999999995, 2348.0743383429754, 2582.6644858504274, 2351.723639033058, 2421.1060977272728, 2405.251067739872, 2380.461675116806, 2444.592540973141, 2497.1302219173554, 2376.9014178615703, 2349.951670677686, 2425.7921461087417, 2174.7790576527505, 2226.7135830810234, 2397.694020883247, 2239.0, 2060.1602277024795, 2379.8234413140494, 2683.912076775896, 577.940384701031, 545.5474468347107, 667.5288544318182, 683.5413708230277, 749.4373682247423, 699.7687948436088, 749.9741725266524, 1547.8049072041235, 965.8766800516529, 1884.0318485628998, 730.0]",60
N08344_G-EZRY,1558189660000_N08344_G-EZRY,"[791.2675013675214, 1245.7084868181819, 736.3027065082645, 781.7901760330578, 781.1513487809917, 776.0952261030927, 7408.436483636364, 6343.0, 5435.2612187628865, 4660.619858933902, 4241.505980847108, 3600.16149014433, 2614.577346780384, 2643.166387396694, 2707.503801025641, 2662.485610247934, 2543.662932750533, 2565.199452231405, 2617.1014286157024, 2532.750184742268, 2545.968136590909, 2610.2933794628098, 2648.886755805785, 2574.7024068230276, 2723.557175475207, 2628.0122591340205, 2696.3947588453607, 2638.5457181818183, 2424.4043979744138, 2527.1850946694212, 2599.545784276859, 2598.0, 2705.694315134021, 2568.615950746269, 2447.4325049999998, 2702.6651845629, 2610.4244523240936, 2549.044727355372, 3276.0689424307034, 2614.4621387216494, 2421.119410289256, 2407.865281072165, 2362.0297592355373, 2282.8077585470087, 2319.525985764463, 2386.0597473773987, 2392.424710619835, 2324.077243801653, 2463.290773402062, 2362.2129364049583, 2352.627425192308, 2394.7620558677686, 2367.3974897525773, 363.11270227272723, 669.5826063917526, 777.7206713859275, 820.9919493388429, 880.1046516115703, 1514.0809715351813, 739.0]",60
N08344_G-EZRY,1558865005000_N08344_G-EZRY,"[744.297906446281, 766.6186689552239, 662.0, 7082.072707948718, 6061.480004958678, 5077.266769017094, 4561.396550816777, 4086.1281829878053, 3516.527254925373, 2579.743445726496, 3394.65378328, 2547.9263064742267, 2704.9334138842974, 2496.7008404545454, 2425.658918762887, 2447.514118027282, 2582.347905501066, 2494.252197270789, 2787.415503311258, 2451.4787270661154, 1754.5886498347106, 2726.8227638429753, 2395.649749917355, 2454.1994555128204, 2496.60667768595, 2539.315174628099, 2440.7538214049587, 2460.0324443801655, 2422.218104724062, 2422.5416328512397, 2481.74608726128, 2409.418836545842, 2425.277240085288, 2432.817482516556, 2467.8908570247936, 2526.1031323609654, 2384.0, 2530.016590950413, 2489.549194348786, 2464.502029338843, 2585.199885498426, 2619.420285909091, 2235.560573333333, 2531.039585298013, 2401.0857454545458, 2420.128015550892, 2492.7022030515463, 2512.920525448916, 2197.577627051546, 2429.503229896907, 3301.7347224763903, 521.4677784742269, 662.8456478018575, 664.5428050309278, 754.2685686597938, 693.8773073773987, 1352.121418556701, 1156.9517411764705, 1775.7966449586777, 671.2755084536083]",60
N08344_G-EZRY,1559833060000_N08344_G-EZRY,"[1549.5590341030927, 1525.138077807947, 729.0, 736.3914612045455, 735.9778316570248, 4397.657974413646, 6304.393138457732, 5392.490468208247, 4576.339875816631, 4092.9820159850747, 3632.089909834711, 2518.142358805785, 2420.227498904051, 2748.4503994273505, 2494.8036171381445, 2600.6473044020618, 2623.1865326012794, 2349.61966508742, 2671.504978115702, 2661.2114716797523, 2492.0685375413227, 2606.086522584711, 3367.6804249040515, 2672.6493148082473, 2478.017342049587, 2416.0, 2583.162211331959, 2571.555535280412, 2570.185989670103, 2411.2182700703625, 2615.2798404958676, 2480.0673048550107, 2416.7621091363635, 2593.059460258264, 2474.1276591735536, 2432.0970903409093, 2616.4807623305787, 2461.412527867804, 2381.597767214876, 2327.0, 2401.998664556701, 2442.559574453608, 2338.127344973196, 2627.5784351587627, 2274.2205508123707, 2378.712911818182, 2453.9422340948454, 2346.2571227340204, 2332.5918804188036, 2472.7089725458422, 2347.461200511727, 2155.721616235537, 409.8183338884298, 541.0, 797.088944429752, 722.0, 870.9690759256198, 2225.817713628099, 787.8502224648188, 0.0]",60
N08358_G-EZRZ,1558612695000_N08358_G-EZRZ,"[827.6061662582645, 770.8691407107437, 863.3302311611571, 568.8679847107438, 6898.86045257732, 6720.181273138593, 6178.2532845000005, 5554.051904396694, 2882.6106478140496, 3706.5665859793817, 4024.397927387629, 4660.567869801653, 4316.110439057732, 4116.364767078512, 3787.67088375, 3436.0, 2446.493316012793, 2477.702230482474, 2506.325036696281, 3141.8283639256197, 2345.489752731405, 2249.7059104536083, 2381.6246573491735, 2440.157832973196, 2471.385132076446, 2397.337260507463, 2422.984078029851, 2383.8021019743587, 2458.827717673774, 2424.61785565032, 2302.4233234309277, 2451.554298842975, 2348.200668754132, 2281.527091450413, 2381.0, 2390.120549512397, 2409.628029612371, 2410.798825624742, 2323.8655661652892, 2695.9850603305786, 2571.3012724752066, 2546.6703525123967, 2450.916953262397, 1732.1919269525772, 1861.9982873966942, 694.2331352659794, 928.5465697024794, 990.1930448164949, 1098.9707070103304, 747.6436023092783, 737.2874011198347, 645.1076351092784, 1073.4785870191897, 1521.6950326639176, 2589.686461931818, 2041.3887146666666, 1957.2583865607676, 911.249622177686, 783.0637667711339, 0.0]",60
N08358_G-EZRZ,1560688055000_N08358_G-EZRZ,"[654.7884614243071, 720.7810397561984, 934.808657913402, 6785.776689018558, 6765.57654946281, 6131.823018772728, 6020.1324626474225, 5496.0, 5087.900036307036, 4749.808839752066, 4481.352779128206, 4272.695543897655, 4087.0, 3817.3847308536083, 3080.064343801653, 3419.8110736404956, 2640.8633174958677, 2534.7199519710744, 2506.8311446268044, 2513.708418801653, 2491.8826894413646, 2587.8333407633263, 2392.999993785124, 2453.493290277185, 2475.734224701031, 2444.833416152893, 2417.275566214876, 2472.7218746694216, 2476.286791472165, 2444.784195072165, 2433.220298446281, 2478.3435663305786, 2334.33099268595, 2464.6102677731956, 2589.3509242643922, 2516.871459748401, 2430.608066763326, 2510.3410782771857, 2316.3091183140496, 2311.4469848041235, 2563.709194717949, 372.2158305619835, 362.9918263966942, 1075.2561046983471, 969.296756701031, 1252.323030070248, 1623.0550585123965, 804.6438090743802, 775.2483696115703, 1853.8820806185568, 2258.3976563628867, 1503.8061849586777, 1992.6601399835051, 1470.5745598886597, 906.0615016528925, 917.9721687206824, 2065.841792230769, 966.2649076983472, 758.4997982975207, 798.8238874413646]",60
N08381_G-EZGX,1553431010000_N08381_G-EZGX,"[768.5783984876034, 813.986131641791, 954.6522165525773, 739.0379072396695, 745.8330095216494, 728.9883814628099, 9573.483685897436, 7185.498380363636, 6873.919841839175, 6487.065330793388, 6345.686973397938, 6242.0, 5828.596602280992, 5442.301595249484, 5131.329964421488, 4913.531827958763, 4666.0, 4469.767672769231, 4287.0, 4036.3288534432986, 3813.160198848614, 2407.934508701031, 2434.391572413646, 2315.0672017355373, 2417.799188400826, 2428.3375244946697, 2434.5150009072163, 2434.804857722814, 2459.114596375258, 2426.565932371901, 2306.200987910448, 2378.439861443299, 2381.9197542727275, 2349.4669037782514, 2388.598795049587, 2476.0, 2431.9533612579958, 411.69773027628867, 436.96100883471075, 395.83224816494845, 435.3200248057851, 572.839536446281, 615.9580818294244, 851.0645419546393, 881.0121474256199, 813.4450824164949, 757.0472737396694, 748.5642146474227, 704.5961472153518, 693.1956934958678, 620.1829042942431, 651.4119639669422, 682.6407867479338, 530.5573916076759, 734.6059330061856, 1340.4015750909093, 2222.088688059702, 2304.014596181818, 545.1161727933884, 764.5522532025586]",60
N08381_G-EZGX,1558528330000_N08381_G-EZGX,"[616.1636030375275, 756.4945654845361, 804.0, 797.5678684958677, 696.6170689586777, 7191.421930474227, 7381.910987541796, 6502.863029590766, 5858.392159046358, 5317.31183480597, 2984.4775108925623, 2847.814037957265, 4635.74911522388, 2676.726088289256, 2716.42364368595, 4141.122046107031, 3853.997146882729, 3465.377055947137, 3242.6330896716418, 3025.1055867685955, 2421.0, 2346.5800833247863, 2138.653958429752, 2177.045112111455, 2162.5377765204616, 2016.0133961279319, 2264.879851496907, 2094.3961624733474, 2014.895679140496, 2103.164047677686, 2165.50337808547, 2126.608658690451, 2115.726158656873, 1690.7751319061833, 1690.1981303752577, 1699.0248862004264, 1637.5846060165288, 646.3059470661158, 638.2830091570248, 634.964022703043, 2596.5032721091293, 2095.5063511702783, 1863.7270037938144, 1723.397893791045, 836.4404097190084, 1661.770806107438, 777.7705214545454, 697.4293455670103, 2160.6655482392443, 2206.677001395253, 2113.857667414433, 856.9530902089551, 2649.230938181818, 1399.6085047272727, 2720.0927953846153, 783.1248341690722, 752.7305698181818, 1007.4796919587628, 753.961508, 0.0]",60
N08381_G-EZGX,1560114145000_N08381_G-EZGX,"[701.824839876033, 791.1039878615702, 873.4042736082475, 682.0, 6987.068555051546, 6695.0, 6335.48265257732, 5603.761932462687, 5082.646694421488, 4639.581696849174, 4339.0, 3995.765691942149, 3650.5125611570247, 3293.8335038379532, 2973.659378144989, 2440.6795080061984, 2599.240324329897, 2417.3452658848614, 2102.8316167735043, 2374.047844731405, 2378.536816494845, 2352.0, 2345.0699775641024, 2345.5532074626867, 2375.3876721649485, 2250.0, 2398.0541163223143, 2382.1681016494845, 2553.6401381663113, 2112.0, 2312.43767303719, 2406.440986030928, 2330.650942886598, 2174.4535051136363, 2459.2091504123714, 2634.53146108742, 2300.0468384615388, 2229.6668327995867, 2453.0, 2472.4458147422683, 2364.716743801653, 2430.0509668269233, 2371.4523052238806, 1231.2160168041237, 563.6078057851239, 400.1628215392562, 1294.3730026804124, 1426.6565892561982, 2638.879261111111, 1152.624380117271, 1655.921079896907, 810.1542279958678, 2881.676370247934, 737.1975422164949, 811.3769246268657, 899.1199182692308, 982.7258888429752, 2101.339496701031, 763.0303339175258, 756.4929742252066]",60
N08390_HB-JXO,1557662695000_N08390_HB-JXO,"[665.1942148760331, 1061.504132231405, 724.0, 740.1298969072164, 735.068376068376, 1311.3333333333335, 7715.533049040512, 6502.701492537313, 6680.496907216495, 6308.919421487603, 5770.601239669421, 5339.0, 5024.601279317698, 4666.8017057569305, 4381.0, 4034.6425619834713, 3847.4515463917523, 3661.964948453608, 3523.505154639175, 2957.0123966942147, 2510.1322314049585, 2345.5373134328356, 2510.0, 3485.636363636363, 3333.25826446281, 2372.192, 2467.0639175257734, 2498.5257731958764, 2485.482474226804, 2411.576446280992, 2440.1897654584222, 2444.8078512396696, 1332.4214876033059, 2840.863636363636, 2616.2520661157023, 1885.7954545454545, 1372.8721649484537, 412.5814432989691, 887.3690721649484, 1405.5799573560769, 1594.3030927835052, 687.7747933884298, 846.8181818181819, 1992.0330578512394, 2045.6776859504132, 821.104, 788.8061855670103, 803.0, 744.0, 651.2206185567011, 2156.3711340206187, 1253.8347107438017, 2298.3429752066113, 2578.710743801653, 1271.7520661157025, 720.5495867768595, 1226.684434968017, 734.0, 0.0, 0.0]",60
N08390_HB-JXO,1558434620000_N08390_HB-JXO,"[712.0782421113402, 764.1262676953643, 823.0, 735.7388186020619, 728.1617084179104, 679.2904447182663, 6829.380678586777, 6667.114263237114, 6293.300349236674, 5556.8013338636365, 5021.998316898968, 4553.318791210744, 4305.305556783505, 4002.9474968677687, 3853.9626801449895, 3429.78771308742, 3293.712996909091, 2462.6179738842975, 2400.0290420909087, 2542.4784672409382, 2400.3394998103095, 2478.421033119835, 2441.3038799145297, 2484.659356322314, 2325.126979719008, 2413.5985921538463, 2475.7416827298966, 2358.12090628866, 2402.7981661066096, 2458.2466704999997, 2351.291131520661, 2427.2949456801707, 2545.808583966942, 2248.820779144628, 2463.785284400853, 2394.8964498057853, 2319.9960007917525, 2340.892519090909, 2324.348015892783, 2127.224836358763, 2517.701227818182, 2256.250960801653, 2403.247242355372, 2475.139711482906, 867.3116831735538, 553.7016320123712, 3419.9003346695094, 547.1538690927836, 964.4482053388431, 877.5424434371002, 757.535201971134, 698.3590282603305, 845.7565538461538, 2139.669870859504, 2262.3787985299145, 1959.3930958422175, 996.0175212536083, 744.640790329897, 721.607347249467, 0.0]",60
N08390_HB-JXO,1558618725000_N08390_HB-JXO,"[682.0, 737.0, 805.6469755371902, 794.0, 796.0, 793.0818892783506, 739.3939375206612, 7397.960160330578, 6622.092590927836, 6921.01772554371, 6552.25457814433, 6382.478461983471, 5822.150155619835, 5498.67276585567, 5169.87500827292, 4882.990869072164, 4559.894735371901, 4230.740726350516, 3984.1922258422173, 2396.424543965885, 2477.599129338843, 2460.539693677686, 2460.3285990082645, 2407.8195128358207, 2433.9305676759063, 2429.227825, 2401.02740892562, 2418.858794628099, 2451.097717867804, 2421.0, 2422.113690909091, 2438.461909710744, 2484.477311257732, 2444.4325558677688, 2427.433418119658, 1219.9050051652891, 1380.4062865289256, 1256.7637728659793, 322.2209072727273, 587.1362646597938, 666.6860330578512, 792.9795627272727, 817.5365087010309, 755.771151446281, 933.1566301030928, 1134.0, 1779.4100986391754, 2072.2779829752067, 672.3876432409381, 660.0, 938.3667289256198, 952.1818344329897, 2645.3084935257734, 1907.8467675053305, 755.610938974359, 958.2568506198347, 738.1364475206612, 0.0, 0.0, 0.0]",60
N08344_G-EZRY,1557512780000_N08344_G-EZRY,"[663.9967311570248, 781.8465085820895, 777.9803690103092, 791.1520032954545, 786.6081745454546, 772.5773349070248, 780.5973123667377, 778.2853914605544, 7027.710947505155, 3372.819908946281, 6222.787350805785, 5531.175667045454, 4951.43719684435, 4379.0, 4006.9240398717952, 3719.962860392562, 3524.4903516129034, 3293.074935958763, 2615.746413987207, 2342.0, 2598.0, 2554.602761157025, 2198.2829437748346, 2333.508150938166, 2574.3932040511727, 2510.502703068182, 2544.838809602649, 2443.585325040609, 2264.3767420895524, 2500.1015678760164, 2381.293663598234, 2426.0, 2353.5141255128206, 2372.883983250774, 2364.4734263752666, 2372.923272530488, 2210.7585218543045, 2376.783368959391, 2410.3124898081023, 2393.956796011179, 2242.739559876033, 2430.674339862805, 2306.4425479958677, 2077.3987957977643, 2112.358190362473, 1435.597465625, 1688.9347224173553, 282.630145152439, 671.9815325206612, 720.4799564359505, 773.8249487106599, 746.1820610824742, 740.0119689430894, 859.0, 2000.276229898374, 2142.829810607676, 719.1262952235772, 702.0, 533.4996988109756, 703.7823040392561]",60
N08344_G-EZRY,1559019565000_N08344_G-EZRY,"[699.0, 757.4939612041237, 713.5054923667378, 1614.4321747272727, 764.8245224690831, 674.7438958185567, 7458.796516161157, 6806.476929545455, 7096.500866387629, 6572.265598380166, 6324.542503318182, 5922.760330709401, 5511.261022991453, 5206.198769808102, 4752.851656809917, 4467.651773204124, 4271.977853876033, 4073.8393077938144, 3995.612687802062, 3766.8428972537313, 3572.0706811157024, 2339.358114217484, 2423.33887727835, 2379.6373440991733, 2335.5392428305786, 2412.008476024743, 2457.649805863636, 2416.15909880597, 2440.792633466942, 483.4847901538462, 380.0, 338.6479313884297, 369.13739804123713, 497.5471106446281, 567.353740358209, 646.0180877953092, 732.561594156701, 1648.8898603305786, 2704.947649194215, 2076.446287670103, 719.8689148512397, 694.886254, 2433.2623824520256, 1140.7683845690722, 685.4216797319588, 993.4544634710744, 812.1147122024794, 1103.5939531818183, 947.7546199104478, 1865.43156736887, 921.3659524358975, 763.6444329008264, 835.9769527479339, 731.4756206515465, 729.0, 726.7136813951435, 0.0, 0.0, 0.0, 0.0]",60
N08358_G-EZRZ,1554669700000_N08358_G-EZRZ,"[824.6787092665289, 725.8302851652892, 715.5718606632231, 716.0559152809917, 716.4172972537314, 716.3429597190083, 708.0562883264463, 732.9849197685951, 1233.9443045764463, 661.7897630897436, 656.0, 6999.231063016528, 6715.151631320512, 7273.554259620619, 6799.010655520256, 6264.444780931959, 6218.6971902169425, 5838.286195624733, 5498.730541905155, 5115.487030280992, 3342.024714196581, 2628.4675987396695, 2450.687931948718, 2504.317139929407, 2254.5663574793753, 2427.5931378422174, 2306.0777518491736, 2593.247680074227, 1726.078710373967, 772.3190339463918, 851.0, 906.400865814433, 971.0885817443299, 944.0571750384615, 914.4409345661157, 730.4757954462809, 704.0059221590909, 638.8206965402062, 623.8175452865979, 778.6031181983471, 757.9156357809918, 1101.8975175266523, 802.8978041280992, 791.368858886598, 904.0000000000001, 903.4054055917526, 1747.152416119403, 2071.3166883628865, 2124.3770866223826, 736.0475052413547, 742.6385122288659, 729.7062032409382, 659.8396115854702, 663.0, 648.5056504072495, 655.704152016529, 0.0, 0.0, 0.0, 0.0]",60
N08358_G-EZRZ,1554725485000_N08358_G-EZRZ,"[670.0503672612801, 807.9957356076759, 791.8680412371134, 7064.977272727272, 6525.439628482972, 5991.653846153846, 5251.348453608248, 4650.289256198347, 4188.839009287925, 3881.3454157782517, 2866.0, 2328.537190082645, 2393.710743801653, 2430.818556701031, 2576.128099173554, 2390.256198347108, 2521.98933901919, 2498.0, 2560.1641791044776, 2545.194214876033, 2478.6490754207352, 2467.356701030928, 2435.4214876033056, 2405.3454157782517, 2490.302771855011, 2465.6776859504134, 2580.837113402062, 2512.2272727272725, 2395.29132231405, 2487.4752066115702, 2516.944329896907, 2420.2735042735044, 2446.5123966942147, 2499.7360824742273, 2453.615702479339, 2364.676288659794, 2435.2004264392326, 2367.9296375266526, 2424.553719008264, 2577.805785123967, 2468.0, 2444.023941707148, 2350.904958677686, 2378.0989690721653, 2319.5330490405117, 2292.72059234423, 2370.6123711340206, 465.1298969072165, 616.3471074380166, 2514.7692307692305, 1742.185501066098, 482.1570247933884, 1884.9237113402064, 1071.9649484536083, 726.4173553719008, 882.3731343283582, 1335.0, 855.99173553719, 765.6157024793389, 0.0]",60
N08358_G-EZRZ,1556724530000_N08358_G-EZRZ,"[665.6344588742005, 680.5828774421487, 659.0, 7342.342535619835, 6231.675796187634, 5404.768505447422, 4770.158907463918, 4289.430472747934, 3950.512761363636, 3627.6765190362476, 3321.918897705757, 2376.8648406680413, 2590.1158899008265, 3139.1074033884297, 2648.7256826837606, 2545.3707761108744, 2493.3955125619837, 2600.2360979752066, 2582.863010909091, 2453.79300796281, 2510.077401, 2560.3481408842977, 2507.6808006927836, 2474.458239752578, 2507.56745836701, 2458.134789826446, 2518.4532150413224, 2443.4558331258, 2463.6492136585366, 2459.745851231405, 2464.357751520661, 2501.444329910448, 2491.725505957265, 2451.4008355670103, 2518.0, 2405.0462872537314, 2544.0, 2350.545720103306, 2474.887020041237, 2415.9895666439234, 2391.201953107438, 2406.899123409091, 2418.9610984615383, 2315.294905599174, 2355.9347209484536, 2458.07427938843, 2529.826589603306, 2194.821695698347, 2400.9967414124917, 478.4761219669422, 566.7132660123712, 566.2131502515465, 776.5375957030927, 750.0155075413223, 669.0511856694216, 912.9827241983471, 2285.945749620469, 2286.239993392562, 737.913120661157, 740.7240580164948]",60
N08358_G-EZRZ,1560285625000_N08358_G-EZRZ,"[664.4405503719008, 783.0, 783.0710057867803, 792.477579195122, 784.4834652582781, 783.3257551652894, 751.7169382432991, 793.3351850596027, 781.0, 784.5334258721649, 785.7690562809917, 789.371340804878, 8063.419037117526, 6811.167851950413, 6613.922042495868, 3070.619859173554, 5873.539896235052, 5225.623509347108, 4777.651219202479, 4473.296769847422, 4208.236573491736, 3946.9526006092715, 3724.3414610721647, 3433.6331999669424, 2178.573760966887, 2591.126589028926, 2667.01589257438, 2658.392182909091, 2510.354328404959, 2616.3653967846485, 2721.3586412995596, 2584.326327098477, 2641.4015614754794, 2553.3538887761197, 2545.0, 2584.3594774380167, 2576.072803827815, 2575.5912191715734, 2594.256475161157, 2389.1149426225165, 2144.653516570248, 2586.008136895522, 2558.839944022075, 2576.3217312439024, 2464.156998085288, 2522.4909704477614, 2581.4209819207317, 2560.2907614545456, 1659.1245588144989, 1520.8333483292683, 1774.3003242268042, 395.3841513333333, 660.3211891694215, 762.163467727835, 717.5974711290661, 713.8241953091684, 747.0, 1344.63024427702, 2213.171358053719, 762.0]",60
N08381_G-EZGX,1556355250000_N08381_G-EZGX,"[774.133452446281, 819.3573567272728, 7877.33665978678, 6926.432019677686, 6039.4019661983475, 5122.800802762887, 4489.050620452026, 4017.322229074627, 3560.136648198347, 3178.404604752066, 2358.7592867628864, 2609.778928527835, 2538.309936016529, 2729.739554280992, 2469.073744136461, 2572.714764247934, 2622.099727983505, 2383.6613722132197, 2481.068816859504, 2492.361118763326, 2452.0172263801655, 2513.1492769008264, 2440.26911628145, 2666.263092801653, 2586.8907787179487, 2484.790689410309, 2377.010410886598, 2555.7182597851242, 2467.4796061195875, 2446.6286502771854, 2521.9223734545453, 2525.2216686153843, 2573.7242353814436, 2495.6557343966947, 2563.2844280991735, 2671.457972140206, 2413.9601979216495, 2575.8217198099173, 2501.8031856198345, 2512.466057154639, 2359.408650909091, 2733.3854622809918, 2101.119521322314, 2592.389331957356, 2338.853959173554, 2636.5182869256196, 2572.084456528926, 2483.589934614433, 2364.020439553719, 2395.768219586777, 2695.2044662103094, 752.0133769090909, 725.2390005785124, 730.5703329814432, 750.8850239658848, 1544.4543948842975, 2782.8780493884296, 781.2108705159915, 807.3688048925619, 0.0]",60
